review_date,review_month,review_year,review_month_year,review,sentiment,data_source,source,hotel
2025-06-21,June,2025,June 2025,"Passable Location, room The room type that I booked wasn t available at arrival, hotel blamed the travel agency Booking for not confirming the availability of the booked rooms",Neutral,Data Source 1 - JW-Marriott-KL,Booking.com,JW Marriott Kuala Lumpur
2025-06-21,June,2025,June 2025,"Passable Location very convenient surrounding with malls monorails station. We are regular guest, this was our 1st worst experienced during check in. We were being servered by an Indian Thin Lady Staff which we didnt asked her name upon check in we were asked for everyone passport My card. After the registration once again we were asked for room payments deposit which we have paid in full for the rooms 2 weeks before check in. Firstly she didnt check in the systems booking department. She assumed that we have not paid yet. 2ndly she asked for tourism tax when we are malaysian card holder which we do not need to pay for it. She does not have the courtesy to appologies to us the mistakes she made.",Neutral,Data Source 1 - JW-Marriott-KL,Booking.com,JW Marriott Kuala Lumpur
2025-06-19,June,2025,June 2025,"Pleasant Room size Too dark complex, breakfast in a space with no natural light. No sound proof room could hear the alarm of next door room going off every morning at 5am.",Neutral,Data Source 1 - JW-Marriott-KL,Booking.com,JW Marriott Kuala Lumpur
2025-05-08,May,2025,May 2025,Not for a long stay Location and staff No FREE parking and i hate shower door,Neutral,Data Source 1 - JW-Marriott-KL,Booking.com,JW Marriott Kuala Lumpur
2025-05-01,May,2025,May 2025,Pleasant It is little expensive for 3 night stay. Should include breakfast for the same price. Apart from that we had very good experience. customer service,Neutral,Data Source 1 - JW-Marriott-KL,Booking.com,JW Marriott Kuala Lumpur
2025-04-28,April,2025,April 2025,"Decent, but left much to be desired. Very central location. Breakfast was not bad, decent spread. Room was big, with a nice bathroom my toddler enjoyed the bathtub greatly. We booked the deluxe king room and were assigned room no 3087. It was terrible, the windows faced the shopping mall and there was lots of loud music through the day, making it difficult for us my toddler to take a nap. Our room was also next to the housekeeping room, and the door kept slamming closed multiple times through the night even at 2 or 3am. We requested for a change of room thrice across 2 days before we were finally offered a different room. However, by that time, we only had one night left so it was too troublesome to switch. Room furnishings also looked dated and slightly dusty.",Neutral,Data Source 1 - JW-Marriott-KL,Booking.com,JW Marriott Kuala Lumpur
2025-04-20,April,2025,April 2025,Pleasant Facilitiea and nearby malls. Staff services were not not that good. Especially about rooms booking and location of rooms with families. Lifts waiting time was very long and too crowded at the hotel lobby.,Neutral,Data Source 1 - JW-Marriott-KL,Booking.com,JW Marriott Kuala Lumpur
2025-03-29,March,2025,March 2025,"Good location. Acceptable service not really friendly . Badly managed gym Room is spacious. Need to have instruction leaflets on how to operate the television and coffee machine. The gym needs better inspections threading machines control panel do not work properly, and the hot water does not come on in most of the shower stalls. The gym is a big disappointment",Neutral,Data Source 1 - JW-Marriott-KL,Booking.com,JW Marriott Kuala Lumpur
2025-03-23,March,2025,March 2025,"Very accessible, great restaurants in the area and great staff. Very modern and nicely maintained. Staff was wonderful. A great location to all things that you need. Such as malls, attractions and all sorts of restaurants to choose from. The ELEVATOR. It was a horrible experience. It would take for centuries to get anywhere on the elevator. The worst elevators experience in centuries. Due to the high volume people using sometimes only one elevator would be working and it would just take forever.",Neutral,Data Source 1 - JW-Marriott-KL,Booking.com,JW Marriott Kuala Lumpur
2025-03-11,March,2025,March 2025,Pleasant Location is great Room has no windows but was only told upon checking in first time staying in a room with no windows!,Neutral,Data Source 1 - JW-Marriott-KL,Booking.com,JW Marriott Kuala Lumpur
2025-01-29,January,2025,January 2025,Disappointing check in This is a CNN partner hotel that does not provide in room TV access to CNN ! I allowed the hotel to hold MYR1500 on my Visa so that I could spend it in any of the LG restaurants. Opera restaiurant did not accept!,Neutral,Data Source 1 - JW-Marriott-KL,Booking.com,JW Marriott Kuala Lumpur
2025-01-28,January,2025,January 2025,eful bathroom location Bathroom h severe problems. PEALING CEILING PAINT IN SHOWER.Black mold growing on shower ceiling. Bathroom sink nh drain. Shower hand held nozzle leaked all over the Bathroom. hen they came to try to fix they left dirt rag in Bathroom. They nh clean up fallen pealed ceiling paint from shower floor and n attempt to clean up much ater all over the bathroom floor,Neutral,Data Source 1 - JW-Marriott-KL,Booking.com,JW Marriott Kuala Lumpur
2025-01-02,January,2025,January 2025,pilows as thin as duvets Location Pillows,Neutral,Data Source 1 - JW-Marriott-KL,Booking.com,JW Marriott Kuala Lumpur
2024-12-31,December,2024,December 2024,Pleasant Service The housekeeping kept knocking on the door from 8 to 11 am and asking when we check out... strange.,Neutral,Data Source 1 - JW-Marriott-KL,Booking.com,JW Marriott Kuala Lumpur
2024-12-22,December,2024,December 2024,Pleasant Did not take breakfast Consideration of Vegiterians who don t take eggs or sea food,Neutral,Data Source 1 - JW-Marriott-KL,Booking.com,JW Marriott Kuala Lumpur
2024-12-15,December,2024,December 2024,Passable location is superb room is not clean enough,Neutral,Data Source 1 - JW-Marriott-KL,Booking.com,JW Marriott Kuala Lumpur
2024-11-25,November,2024,November 2024,"Ok Location access Too crowded, loud hotel guests, noisy floor, slow lifts",Neutral,Data Source 1 - JW-Marriott-KL,Booking.com,JW Marriott Kuala Lumpur
2024-10-22,October,2024,October 2024,Pleasant Location near to shopping centre pavillion rooms was too far away from the lift,Neutral,Data Source 1 - JW-Marriott-KL,Booking.com,JW Marriott Kuala Lumpur
2024-10-18,October,2024,October 2024,Overall ok No breakfast. Top location. Very pleasant staff The mattress a bit old.,Neutral,Data Source 1 - JW-Marriott-KL,Booking.com,JW Marriott Kuala Lumpur
2024-09-27,September,2024,September 2024,it's above pleasant experience overall but hope some facilities could be newer the room is huge and we love the location as it sits in the heart of shopping malls the pillows are very flimsy and the fridge is very worn out,Neutral,Data Source 1 - JW-Marriott-KL,Booking.com,JW Marriott Kuala Lumpur
2024-09-04,September,2024,September 2024,Fair The cooperative staff The furniture is very old fashioned,Neutral,Data Source 1 - JW-Marriott-KL,Booking.com,JW Marriott Kuala Lumpur
2024-08-17,August,2024,August 2024,"Standard JW Marriott Hotel, but they won't reply your messages. Clean, comfortable and high standard room. They did not check or reply any messages I sent via booking.com. If you guys will not check or reply messages then please disable the message property option.",Neutral,Data Source 1 - JW-Marriott-KL,Booking.com,JW Marriott Kuala Lumpur
2024-08-13,August,2024,August 2024,"it was ok. could improve for a 5 star hotel. The location, room was nice. check in staff service is great The system was really lacking there. The baggage concierge was delayed, and the operator cant speak good English to advise on the status. The parking staff was horrendous.",Neutral,Data Source 1 - JW-Marriott-KL,Booking.com,JW Marriott Kuala Lumpur
2024-08-08,August,2024,August 2024,"Excellent location and that's all... nothing more Not a 5 star property at all, just a hotel apartment given the name of a hotel The room was big enough",Neutral,Data Source 1 - JW-Marriott-KL,Booking.com,JW Marriott Kuala Lumpur
2024-07-20,July,2024,July 2024,The low floor room has no window that make the stay unpleasant The location is excellent The front desk customer service is inconsistent,Neutral,Data Source 1 - JW-Marriott-KL,Booking.com,JW Marriott Kuala Lumpur
2024-07-11,July,2024,July 2024,Of course the location is the best. Room facilities were old. Hotel needs a serious renovation to stay in 5 star standar Location My room was very much rundown. The carpet on the floor was so old. and i could feel smoke in my room despite the fact that whole hotel supposed to be smoke free.,Neutral,Data Source 1 - JW-Marriott-KL,Booking.com,JW Marriott Kuala Lumpur
2024-07-01,July,2024,July 2024,Only for the location. Bed mattress definitely need a refresh. Location is good if you are keeping your activity area around Bt Bintang area. Getting out of the area with car can be challenging due to heavy traffic along the main road in front of the hotel. Limited TV Channels. The mattress is old and sunken. Can feel the spring of the mattress when lying down. Aircon not working well too. It s either too cold or too hot.,Neutral,Data Source 1 - JW-Marriott-KL,Booking.com,JW Marriott Kuala Lumpur
2024-07-01,July,2024,July 2024,Perfect location but needs refurbishment for a 5star Staff are friendly Rooms and facilities are dated. Pillow case has stain Soap dish was chirped and sink has a big scratch,Neutral,Data Source 1 - JW-Marriott-KL,Booking.com,JW Marriott Kuala Lumpur
2024-06-25,June,2024,June 2024,Pleasant The buffet breakfast is OK with the variety on offer. When we arrive we have to park the car at B4 but the B2 B3 carpark is empty. When we arrive the lobby area is crowded with people checking in out.,Neutral,Data Source 1 - JW-Marriott-KL,Booking.com,JW Marriott Kuala Lumpur
2024-06-23,June,2024,June 2024,"Good hotel but staff lacks training in hospitality management. Very spacious rooms and the lighting is exceptional. Location is superb close to malls and shopping street. Breakfast is really good. Staff lack hospitality training. Also, the coffee machines do not work. In room dining after 10 30pm is soldout and options are limited. Long lines at checkin.",Neutral,Data Source 1 - JW-Marriott-KL,Booking.com,JW Marriott Kuala Lumpur
2024-06-03,June,2024,June 2024,Staff not knowledgeable Location Location,Neutral,Data Source 1 - JW-Marriott-KL,Booking.com,JW Marriott Kuala Lumpur
2024-06-01,June,2024,June 2024,"Great Location! The location is great! Close proximity to everything you need, the malls, restaurants etc., Rooms were silent and bed was comfy. Jubair at the Executive Lounge was very attentive and provided a great service! The staff at the reception were not too welcoming, and the check in process felt exhausting. I was asked to keep a deposit of US 1200 for my 5 night stay which was absurd and had to question and refused to keep that amount as deposit as no hotel which I've travelled to has requested that big amounts as deposits. I paid in full for the stay during check in itself. The staff need to be more polite and kind i feel in my opinion. I have stayed at the JW KL twice before, however i feel the quality of service is dropping.",Neutral,Data Source 1 - JW-Marriott-KL,Booking.com,JW Marriott Kuala Lumpur
