review_id,review_date,hotel,aspect,aspect_text,sentiment
79,2025-12-22,JW Marriott Kuala Lumpur,Room,How freezing cold the corridors to the rooms were,Neutral
79,2025-12-22,JW Marriott Kuala Lumpur,Room,One of our rooms had a faux wall and no natural light coming in,Neutral
80,2025-12-15,JW Marriott Kuala Lumpur,Location,Pleasant Location Very basic,Neutral
81,2025-12-14,JW Marriott Kuala Lumpur,Location,"Pleasant Location is very good They don t have a kids menu,always prioritizing bonvoy members",Neutral
82,2025-12-12,JW Marriott Kuala Lumpur,Room,"location was good, room was clean and look nice but the sound proof was bad, can hear next room snoring throughout the night, resulted in no sleep for me the whole night",Neutral
82,2025-12-12,JW Marriott Kuala Lumpur,Location,"location was good, room was clean and look nice but the sound proof was bad, can hear next room snoring throughout the night, resulted in no sleep for me the whole night",Neutral
82,2025-12-12,JW Marriott Kuala Lumpur,Food,"Breakfast was ok, but some dishes were too salty, especially nasi lemak sambal and egg omelet",Neutral
83,2025-12-12,JW Marriott Kuala Lumpur,Facilities,JW Marriott Bukit Bintang has the most baffling elevator logic I ve encountered,Neutral
83,2025-12-12,JW Marriott Kuala Lumpur,Room,"Nice rooms, nice swimming pool, and the location is great, if you need to be in that location otherwise traffic to get to and leave from can be a hassle",Neutral
83,2025-12-12,JW Marriott Kuala Lumpur,Location,"Nice rooms, nice swimming pool, and the location is great, if you need to be in that location otherwise traffic to get to and leave from can be a hassle",Neutral
83,2025-12-12,JW Marriott Kuala Lumpur,Facilities,"Nice rooms, nice swimming pool, and the location is great, if you need to be in that location otherwise traffic to get to and leave from can be a hassle",Neutral
83,2025-12-12,JW Marriott Kuala Lumpur,Facilities,"Yet, every visit, I find myself frustrated by the elevators",Neutral
83,2025-12-12,JW Marriott Kuala Lumpur,Facilities,"For example, you can be waiting on a floor while two lifts sit idle just below you, unmoving",Neutral
83,2025-12-12,JW Marriott Kuala Lumpur,Facilities,You wait and wait only for an elevator from several floors away to finally arrive,Neutral
83,2025-12-12,JW Marriott Kuala Lumpur,Facilities,"This isn t an isolated incident after spending just a short time here, you ll quickly realize how inefficient the entire lift system is",Neutral
83,2025-12-12,JW Marriott Kuala Lumpur,Room,The rain shower in my room was splashing water all across the bathroom,Neutral
83,2025-12-12,JW Marriott Kuala Lumpur,Bathroom,The rain shower in my room was splashing water all across the bathroom,Neutral
83,2025-12-12,JW Marriott Kuala Lumpur,Food,Breakfast buffet does not serve cold cuts,Neutral
84,2025-12-06,JW Marriott Kuala Lumpur,Staff,"Location is excellent, staff are friendly",Neutral
84,2025-12-06,JW Marriott Kuala Lumpur,Location,"Location is excellent, staff are friendly",Neutral
84,2025-12-06,JW Marriott Kuala Lumpur,Room,Not cleaned under the bed,Neutral
84,2025-12-06,JW Marriott Kuala Lumpur,Room,Issues with lights in room,Neutral
85,2025-11-28,JW Marriott Kuala Lumpur,Location,Pleasant Location Not JW Marriott standard,Neutral
86,2025-11-27,JW Marriott Kuala Lumpur,Facilities,Poor internet which stopped working completely twice during the 3 day stay,Neutral
87,2025-11-21,JW Marriott Kuala Lumpur,Room,we jad booked for a superior twin room and we were given a basic room,Neutral
88,2025-11-21,JW Marriott Kuala Lumpur,Location,Passable Location is convenient for walking but difficult for cars to reach,Neutral
88,2025-11-21,JW Marriott Kuala Lumpur,Room,Room size and breakfast variety was good Check in was very slow,Neutral
88,2025-11-21,JW Marriott Kuala Lumpur,Food,Room size and breakfast variety was good Check in was very slow,Neutral
88,2025-11-21,JW Marriott Kuala Lumpur,Facilities,Hotel is nice but seems dated and inefficient for such a large hotel lifts were very slow,Neutral
88,2025-11-21,JW Marriott Kuala Lumpur,Room,After checkin I also had to go follow up my luggage as it was not delivered to my room,Neutral
89,2025-11-05,JW Marriott Kuala Lumpur,Room,Passable The location is the biggest advantage Room was big enough and kept clean Check in experience was lengthy Breakfast time was a chaos food at breakfast was not tasty,Neutral
89,2025-11-05,JW Marriott Kuala Lumpur,Food,Passable The location is the biggest advantage Room was big enough and kept clean Check in experience was lengthy Breakfast time was a chaos food at breakfast was not tasty,Neutral
89,2025-11-05,JW Marriott Kuala Lumpur,Location,Passable The location is the biggest advantage Room was big enough and kept clean Check in experience was lengthy Breakfast time was a chaos food at breakfast was not tasty,Neutral
90,2025-11-04,JW Marriott Kuala Lumpur,Room,Pleasant Upon checking in my room I found hair on the bed and the sheets were not crisp which lead me think wether for new client sheets ate changed,Neutral
91,2025-10-13,JW Marriott Kuala Lumpur,Location,Pleasant location is great,Neutral
91,2025-10-13,JW Marriott Kuala Lumpur,Facilities,Walking distance to everywhere The lift was tedious,Neutral
91,2025-10-13,JW Marriott Kuala Lumpur,Facilities,"There are 6 lifts, but We waited full 5mins for a lift",Neutral
92,2025-09-16,JW Marriott Kuala Lumpur,Food,The breakfast have not many choices of food,Neutral
92,2025-09-16,JW Marriott Kuala Lumpur,Food,The menu food not follow the specification of five star hotel,Neutral
92,2025-09-16,JW Marriott Kuala Lumpur,Food,Longer waiting time to line up for breakfast and closed fast,Neutral
92,2025-09-16,JW Marriott Kuala Lumpur,Room,Room was bit dust,Neutral
93,2025-09-06,JW Marriott Kuala Lumpur,Room,good location but just do breakfast outside the location the room was dusty for a suite considering the price and breakfast was mid,Neutral
93,2025-09-06,JW Marriott Kuala Lumpur,Food,good location but just do breakfast outside the location the room was dusty for a suite considering the price and breakfast was mid,Neutral
93,2025-09-06,JW Marriott Kuala Lumpur,Location,good location but just do breakfast outside the location the room was dusty for a suite considering the price and breakfast was mid,Neutral
94,2025-08-17,JW Marriott Kuala Lumpur,Staff,"Unprofessional Behavior by the Duty Manager During check in, the duty manager was disrespectful and dismissive, showing no concern for the inconvenience caused",Neutral
94,2025-08-17,JW Marriott Kuala Lumpur,Staff,This was a complete waste of my time and reflects poorly on your guest service standards,Neutral
94,2025-08-17,JW Marriott Kuala Lumpur,Facilities,"Uncomfortable Conditions The hallways and elevators were ere extremely hot, making the environment not only uncomfortable but also potentially unsafe",Neutral
95,2025-08-16,JW Marriott Kuala Lumpur,Room,"Wouldn t stay here again Rooms are good and housekeeping team worked well Long wait for the lift, if you stay on higher floor not good, breakfast selection is basic, broken coffee machines, staff not proactive , long queue to check in , very crowded hotel",Neutral
95,2025-08-16,JW Marriott Kuala Lumpur,Staff,"Wouldn t stay here again Rooms are good and housekeeping team worked well Long wait for the lift, if you stay on higher floor not good, breakfast selection is basic, broken coffee machines, staff not proactive , long queue to check in , very crowded hotel",Neutral
95,2025-08-16,JW Marriott Kuala Lumpur,Food,"Wouldn t stay here again Rooms are good and housekeeping team worked well Long wait for the lift, if you stay on higher floor not good, breakfast selection is basic, broken coffee machines, staff not proactive , long queue to check in , very crowded hotel",Neutral
95,2025-08-16,JW Marriott Kuala Lumpur,Facilities,"Wouldn t stay here again Rooms are good and housekeeping team worked well Long wait for the lift, if you stay on higher floor not good, breakfast selection is basic, broken coffee machines, staff not proactive , long queue to check in , very crowded hotel",Neutral
96,2025-07-27,JW Marriott Kuala Lumpur,Food,Pleasant Nice pool and good breakfast,Neutral
96,2025-07-27,JW Marriott Kuala Lumpur,Facilities,Pleasant Nice pool and good breakfast,Neutral
96,2025-07-27,JW Marriott Kuala Lumpur,Room,"We booked gabana room facing the pool, the cleaning of the terrace could be better and definitely quicker",Neutral
96,2025-07-27,JW Marriott Kuala Lumpur,Facilities,"We booked gabana room facing the pool, the cleaning of the terrace could be better and definitely quicker",Neutral
96,2025-07-27,JW Marriott Kuala Lumpur,Staff,com price for services and ignored the booking confirmation,Neutral
97,2025-07-17,JW Marriott Kuala Lumpur,Room,location is very good walking distance can reach famous places The room has poor sound insulation,Neutral
97,2025-07-17,JW Marriott Kuala Lumpur,Location,location is very good walking distance can reach famous places The room has poor sound insulation,Neutral
97,2025-07-17,JW Marriott Kuala Lumpur,Room,The pillow is too soft and flat,Neutral
97,2025-07-17,JW Marriott Kuala Lumpur,Room,The room wasn't very clean,Neutral
97,2025-07-17,JW Marriott Kuala Lumpur,Food,The breakfast selection is limited,Neutral
98,2025-07-07,JW Marriott Kuala Lumpur,Room,Nice room but disappointing service and ambience,Neutral
98,2025-07-07,JW Marriott Kuala Lumpur,Staff,Nice room but disappointing service and ambience,Neutral
98,2025-07-07,JW Marriott Kuala Lumpur,Location,A good location if you want to stay in the heart of KLCC,Neutral
98,2025-07-07,JW Marriott Kuala Lumpur,Location,Close to many malls with lots of dining options,Neutral
98,2025-07-07,JW Marriott Kuala Lumpur,Food,There is a decent spread for breakfast,Neutral
98,2025-07-07,JW Marriott Kuala Lumpur,Room,"The room itself is pretty large and has a nice shower area with a small tub, which is good sized only for a kid",Neutral
98,2025-07-07,JW Marriott Kuala Lumpur,Bathroom,"The room itself is pretty large and has a nice shower area with a small tub, which is good sized only for a kid",Neutral
98,2025-07-07,JW Marriott Kuala Lumpur,Location,"The room itself is pretty large and has a nice shower area with a small tub, which is good sized only for a kid",Neutral
98,2025-07-07,JW Marriott Kuala Lumpur,Room,There was banging of doors throughout the night in the room we were in,Neutral
98,2025-07-07,JW Marriott Kuala Lumpur,Room,"Our room also overlooked the inside of the mall and it was extremely noisy during the day when there were performances, making it difficult for our little one to nap",Neutral
98,2025-07-07,JW Marriott Kuala Lumpur,Location,"Our room also overlooked the inside of the mall and it was extremely noisy during the day when there were performances, making it difficult for our little one to nap",Neutral
98,2025-07-07,JW Marriott Kuala Lumpur,Room,"We complained about the noise to the concierge thrice before we finally got an offer to change our room on the last night, but it was really too late",Neutral
98,2025-07-07,JW Marriott Kuala Lumpur,Room,"Our room was also very, very far from the lifts",Neutral
98,2025-07-07,JW Marriott Kuala Lumpur,Location,"Our room was also very, very far from the lifts",Neutral
98,2025-07-07,JW Marriott Kuala Lumpur,Facilities,"Our room was also very, very far from the lifts",Neutral
99,2025-06-26,JW Marriott Kuala Lumpur,Room,Good location in CBD Location Friendly staff Great breakfast Room size More amenities in the room is required,Neutral
99,2025-06-26,JW Marriott Kuala Lumpur,Staff,Good location in CBD Location Friendly staff Great breakfast Room size More amenities in the room is required,Neutral
99,2025-06-26,JW Marriott Kuala Lumpur,Food,Good location in CBD Location Friendly staff Great breakfast Room size More amenities in the room is required,Neutral
99,2025-06-26,JW Marriott Kuala Lumpur,Location,Good location in CBD Location Friendly staff Great breakfast Room size More amenities in the room is required,Neutral
100,2025-06-21,JW Marriott Kuala Lumpur,Room,Nice room but your experience may vary based on the room allocated,Neutral
100,2025-06-21,JW Marriott Kuala Lumpur,Room,"Good sized room, nice bathroom as well",Neutral
100,2025-06-21,JW Marriott Kuala Lumpur,Bathroom,"Good sized room, nice bathroom as well",Neutral
100,2025-06-21,JW Marriott Kuala Lumpur,Location,"Conveniently located near a lot of shopping, in the heart of KL",Neutral
100,2025-06-21,JW Marriott Kuala Lumpur,Room,Room was very noisy,Neutral
100,2025-06-21,JW Marriott Kuala Lumpur,Room,There were slamming doors through the night as we were next to the housekeeping room,Neutral
100,2025-06-21,JW Marriott Kuala Lumpur,Staff,There were slamming doors through the night as we were next to the housekeeping room,Neutral
100,2025-06-21,JW Marriott Kuala Lumpur,Room,"Requested to change room 3x and only got an offer to change our room on the last night, which was very disappointing",Neutral
101,2025-06-21,JW Marriott Kuala Lumpur,Room,"Passable Location, room The room type that I booked wasn t available at arrival, hotel blamed the travel agency Booking for not confirming the availability of the booked rooms",Neutral
101,2025-06-21,JW Marriott Kuala Lumpur,Location,"Passable Location, room The room type that I booked wasn t available at arrival, hotel blamed the travel agency Booking for not confirming the availability of the booked rooms",Neutral
102,2025-06-21,JW Marriott Kuala Lumpur,Location,Passable Location very convenient surrounding with malls monorails station,Neutral
